1.447209740497669612e-04,-2.680370285068640196e-03,2.583888729904261061e-03,0.000000000000000000e+00,-4.191695487380870310e-04,-4.729084095315935418e-03,-6.969454458667664540e-03,-2.339777541735355276e-03,-3.110190280274783398e-04,-8.929856785343798578e-03,-7.390534096254716852e-05,4.399725351327128144e-03,-2.429826150969750971e-03,4.949454775898093004e-03,1.314567558121966170e-03,-8.776661954638163930e-04,2.067793175365447485e-03,-3.794225141319433180e-03,-2.802126049580308011e-03,-1.871482600603976108e-03,-4.746828573369631750e-04,-1.589770589558957324e-03,-4.341493879331663128e-03,-3.340047069724244241e-03,-7.019748536976840080e-04,-3.809802740893644766e-03,-3.105055304364620541e-03,-2.085709765808391788e-03,-1.472299151631816091e-03,-4.489444412701159258e-03,-6.880295220142039828e-03,-4.186684229266451722e-03,-2.878514855253701613e-03,-1.573229072481722220e-03,0.000000000000000000e+00,-2.675373278864862287e-04,-9.321112490449276131e-03,-8.102112760253341256e-04,-2.123366273939514964e-03,4.162790611913545422e-03,1.105657990386183127e-03,-4.370470195226752296e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.161056576098515484e-04,-5.640942579977762565e-04,0.000000000000000000e+00,0.000000000000000000e+00,9.649687347703092338e-04,-3.375337689535658995e-03
-4.213083095073806746e-03,-2.296026323676628959e-03,2.983481044811153553e-03,0.000000000000000000e+00,1.149195518345301351e-03,8.360375184216270027e-04,-1.563156595069437093e-03,-3.173418400932360344e-04,-5.107870997321662786e-04,-6.566500195009687072e-04,-2.611687072755344841e-03,-5.524649006029929560e-03,-7.958892487149780114e-04,-1.117425812360126579e-02,-4.569072763331923255e-04,-1.422246039095883055e-03,-6.936726035720319761e-03,-5.351074781695336000e-03,-2.847478452515646123e-03,-1.301250926244642506e-03,-8.639452782545976092e-04,-4.200240877080159418e-03,-5.124647589971643123e-03,-1.416822148935055568e-03,-4.522330121820661384e-04,-4.110537818991574256e-03,-2.623462586514468085e-03,-1.483291700856525673e-03,-1.900201706037076693e-03,-4.451206071246202600e-03,-6.388369860386562855e-03,-2.150948644175209017e-03,-4.533541150552648454e-04,-1.337569915215233284e-03,0.000000000000000000e+00,-6.890475055738532134e-04,-4.839531787839275695e-04,1.229791009492156020e-03,-2.873665640649435919e-03,-6.230227168031338483e-03,-1.523680536718264363e-03,-1.152769297288751662e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.520363790213145752e-04,-1.907323375297775272e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.457615353572827913e-03,-2.674037898334910568e-03
-2.795339281630273339e-03,-2.094671553945358106e-03,3.685366400347895276e-04,0.000000000000000000e+00,8.692911541389896669e-04,6.587894002811213023e-04,-1.267284083536162178e-03,4.898368617373134823e-05,7.195489373424550405e-04,1.416211605543329086e-04,-6.510982896400422000e-03,-4.668785426622698922e-03,-1.402833498831413056e-03,-1.214305421055678243e-02,-1.417155318881935201e-03,-1.198303045492449823e-03,-1.120586769036206222e-02,-2.641361111836970622e-04,-1.447764408739365526e-03,-4.583312171062331377e-04,-8.885118143552718332e-04,-8.778755745248617874e-04,-4.621375779899929842e-03,-2.703332370194186742e-04,-5.447583838139809275e-04,-8.658714155603487641e-04,-1.779844753904415936e-03,-8.309816395879836542e-04,-1.429593495131994269e-03,-2.448434970951693813e-03,-5.214162498666417671e-03,-1.100750432763353747e-03,-5.606619410243377215e-04,7.033751210178221811e-04,0.000000000000000000e+00,8.811057051000209875e-04,1.145714374989565483e-04,-3.838008475878194013e-03,-3.208802513021399849e-03,-1.187488582447565957e-02,-8.570612754769077121e-03,-6.309491000665593853e-03,0.000000000000000000e+00,0.000000000000000000e+00,6.330134090061125668e-05,-2.678277729146295722e-05,0.000000000000000000e+00,0.000000000000000000e+00,-1.167317593867834864e-03,8.884410374191909149e-04
-7.090249788648368690e-03,-4.148065445627489162e-03,1.190429496800544506e-03,0.000000000000000000e+00,-7.210154844004543206e-03,-9.402015359077645767e-03,-1.346237555119027480e-03,-3.167824565161866165e-03,-1.900850337958365005e-03,4.139479147035400944e-03,1.285958380301891130e-03,-1.178638997623522242e-02,-2.366263441477438768e-03,1.352221889216919347e-02,-2.690211799889772118e-04,-3.947937705908590583e-03,2.871924689640684928e-03,-3.514481817008411300e-03,-1.575645472488809446e-03,-9.460179564114605056e-04,-1.636188401570669087e-03,-3.090963141818480094e-03,-4.450266381279435572e-03,-1.660562688699295268e-03,-1.965629256741591949e-03,-3.822075319370611853e-03,-1.610296750060465337e-03,-1.377749562067555420e-03,-2.287245484634256153e-03,-4.281031015950195404e-03,-4.437207437192162117e-03,-2.418635066444674124e-03,-3.160800742381140570e-03,-3.534386537183126578e-03,0.000000000000000000e+00,-2.873226779537066400e-03,2.983575896992685886e-03,-1.111737551089665883e-03,-1.600913083769102147e-03,2.930378394990991713e-03,1.804176761652825228e-03,-9.207407038437948488e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.900940939580640035e-04,-2.275642206727690171e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.158079127129944189e-04,-1.192986408349086883e-02
-6.315165924916562581e-04,1.669466177625057333e-03,4.168753198540193702e-03,0.000000000000000000e+00,2.630152651246713859e-03,-4.598995550918603091e-03,-6.687378679713846304e-04,8.507479948657722339e-04,-1.557558945877762953e-03,8.611438692358922703e-03,-3.303711116700701160e-03,3.460198415973520653e-03,-3.566081023289961998e-03,-4.494780245859685344e-03,-2.184843213505635161e-03,-2.183417186645360188e-03,-1.022627096533323780e-02,-1.387496853123421515e-03,-1.879762787973180945e-03,-2.898866416402928574e-03,-1.307230864184272907e-03,-2.571095644765543278e-03,-4.233920230969398513e-03,-3.025319578754150779e-03,-2.191547694062512177e-03,-6.638354908303835964e-04,-2.393046868002029429e-03,-3.111149541922001750e-03,-1.400877127794885593e-03,-1.901163217408166108e-03,-4.690534099153455955e-03,-3.625633896335719690e-03,-3.003232759647790195e-03,3.284314514469241822e-05,0.000000000000000000e+00,-1.500675014546063932e-04,8.195799403291117655e-03,9.474099040802303525e-04,-3.284160168624707457e-03,-1.088617635733075614e-02,-5.194740089454579803e-03,-8.440638467410319090e-03,0.000000000000000000e+00,0.000000000000000000e+00,-4.021021542459983457e-04,2.132468756867639980e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.844401523763646627e-04,-5.860063904626350816e-03
-5.040707854095590433e-03,-2.418358202917556248e-03,-3.223967658917691135e-03,0.000000000000000000e+00,2.150486276491515945e-03,-4.168164461944187356e-04,1.357142731451570303e-03,-4.117943320662156110e-04,-7.330118322644652365e-04,5.549580665512607834e-03,-1.686910683295257847e-03,-2.331844564885379376e-03,-5.826353396844879701e-04,-1.262243870355108863e-02,-6.558557688730162543e-04,-1.023407960324458892e-03,-7.194754330854430911e-03,-2.768685923075696071e-03,-3.368641672934756439e-03,-1.842365244239776295e-03,-1.885086001796813576e-03,-3.281140185182825769e-03,-4.860851190008182166e-03,-1.243289514600713023e-03,-1.199034398872232199e-03,-1.925137802952834373e-03,-3.279994335893135406e-03,-1.954296651516496466e-03,-1.605438803900821609e-03,-4.000953393112832886e-03,-5.459214646339150163e-03,-2.276879017810603135e-03,-1.697621908431651803e-03,-1.475009741358350359e-03,0.000000000000000000e+00,-5.794016845033673899e-05,6.195906408745513287e-03,-3.136278111802998005e-03,-2.984720799828479224e-03,-1.002015089367845266e-02,-5.212553921327996512e-03,-2.948528186587680375e-03,0.000000000000000000e+00,0.000000000000000000e+00,-8.338342442315181333e-04,-7.629780866696127966e-05,0.000000000000000000e+00,0.000000000000000000e+00,2.458334430257746919e-03,-1.821002267933641153e-03
4.681434226991450752e-03,-2.656101117199784287e-03,-7.696430761151376067e-03,0.000000000000000000e+00,-3.345216376298803997e-03,5.959326821351762244e-04,-1.992103492883712853e-03,-4.565550943886526915e-04,-1.322735612280078214e-03,-1.220788230324886111e-03,-6.395614311711000748e-03,4.701521511384921560e-03,1.730687415870185361e-03,-3.397631340261422685e-03,-4.689219484422786719e-04,1.755628980701128992e-03,-2.269286684346893262e-02,6.666453206393510057e-03,1.530561906511835159e-03,1.893972635852057915e-03,1.991997138882931756e-03,2.674123150792635361e-03,-2.462810938068649949e-04,1.233597158050686810e-03,1.557358172692865222e-03,7.398360591710980219e-03,5.699021232212601873e-04,2.681843425118513903e-03,2.565658863527409800e-04,5.372823839735073673e-03,-3.437193910411696939e-04,1.384341961068210778e-03,5.579078702242313897e-04,-1.856229394338367988e-03,0.000000000000000000e+00,3.545519521327399748e-05,-2.273518224402078063e-03,-8.481750694005566480e-04,-4.621974746385024146e-03,-2.031065353060092574e-02,-1.267248554663964397e-02,3.112586245684701401e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.075774111336669829e-04,-1.606470848626384096e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.195722584946339414e-04,3.615887326606891518e-04
-5.577370478644622966e-03,-4.802749321722958424e-03,1.771460964227353435e-03,0.000000000000000000e+00,-9.643158331936785982e-03,-1.092397445779933612e-02,3.768981070127153023e-03,-5.388712000536967535e-03,3.211859582439423474e-04,3.818385990419610135e-03,3.284321583978370204e-03,-1.230291244589491219e-02,3.124916279356832415e-04,1.447780145725533971e-02,1.304189521790581315e-03,-2.766860722703109923e-03,3.291231701367877769e-03,-3.501043581162714864e-03,-1.271249136512509099e-03,-6.176213995468827220e-04,-2.236207283978287105e-03,-2.937795526550767387e-03,-4.335177502033890108e-03,-1.096694332725205731e-03,-2.316700755022973925e-03,-4.393243381805061326e-03,-1.250726371135865928e-03,-1.092797532699753835e-03,-2.382567096368568872e-03,-3.686312349038527430e-03,-5.044519408635787447e-03,-2.507450695033393729e-03,-2.943486843988935529e-03,-3.181103825571121677e-03,0.000000000000000000e+00,-2.673365908652964532e-03,2.744257935700477984e-03,-8.936248026620945400e-04,-8.081488640431020018e-04,3.936414990488555816e-03,2.154235759778464973e-03,-2.689382352212212664e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.228037979815836287e-03,-1.008213532843756468e-04,0.000000000000000000e+00,0.000000000000000000e+00,7.774826278309456733e-04,-1.167070110705652891e-02
3.412687434408248274e-03,-1.755113221400071656e-03,4.679902536771767332e-03,0.000000000000000000e+00,4.880377820485512735e-04,4.808058943620193955e-04,-1.035366800993576608e-03,-2.752247682490243340e-03,-1.349020140421008625e-03,8.961803818296004915e-04,-5.113741119963135552e-03,-2.504770948780307704e-03,6.482362850997912740e-04,-2.356132092519719681e-02,-1.031532189214202184e-03,-2.209728533401296869e-03,-2.499068988826798777e-03,7.602898527400480354e-03,2.811634822957726626e-03,-1.390863601936993084e-03,-3.096170908214611675e-03,8.607471802092992938e-03,8.592605098574193634e-03,-1.294851712579703652e-03,-7.668960236231484517e-04,8.552849539338878634e-03,2.645312246831039472e-03,-4.164876660988164024e-03,-1.608692465858620017e-03,1.194755493253937470e-02,8.372598590110970698e-03,-1.748108184723787069e-05,-1.196021713088385018e-03,-1.790713177697693132e-03,0.000000000000000000e+00,-1.423898666839907125e-03,1.123912570479617670e-03,-4.372088057273301222e-03,-5.282989610326399750e-03,-1.274758484075356677e-02,-1.152874532089132389e-02,1.129554153025451096e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.687817221693825542e-04,-1.147193961247525715e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.694598694914205369e-04,-3.329060661817387357e-03
-3.570698372149046142e-03,-7.397244910024669909e-05,-1.296903223213667243e-03,0.000000000000000000e+00,2.215982621894702423e-03,2.576972563581905718e-04,-1.224499017946151279e-03,-3.547580080135317266e-04,-6.975612906297690282e-04,5.668012030000028987e-04,-2.186785856869006856e-03,4.525998658021291796e-03,-2.543659884917479769e-03,-1.977578340302024208e-03,-1.311390851285229109e-03,-1.576389473283655194e-03,-6.449131057745690482e-03,1.077364159520109721e-03,-2.048920934363083514e-03,-1.393812935116947929e-04,-4.153022957333424260e-04,-1.531404055252911720e-03,-5.871312871520735846e-03,-9.625583236898545107e-04,1.907715545733970858e-04,-8.639227533393371329e-04,-1.466391340787733802e-03,-1.122849803057678715e-03,-7.301718062377685493e-04,-3.180044658336235713e-03,-6.433404362773894464e-03,-1.548277614833579478e-03,3.092503155243767629e-04,-1.696314116868298440e-03,0.000000000000000000e+00,-1.192021214368134928e-03,-9.098772234135116385e-05,-2.697985151578792887e-03,-3.566888375527605369e-03,-1.270774538376357246e-02,-7.656989422024586614e-03,-1.133589918893858350e-02,0.000000000000000000e+00,0.000000000000000000e+00,-1.538636103564065220e-03,-9.279084230255758793e-05,0.000000000000000000e+00,0.000000000000000000e+00,-2.984947091427775888e-03,6.148608782706625059e-03
