"cm_angle.dist_ctr2best.mean","cm_angle.dist_ctr2worst.mean","cm_angle.angle.mean","cm_angle.y_ratio_best2worst.mean","cm_grad.mean","ela_meta.lin_simple.adj_r2","ela_meta.lin_simple.intercept","ela_meta.lin_simple.coef.min","ela_meta.lin_simple.coef.max","ela_meta.lin_simple.coef.max_by_min","ela_meta.lin_w_interact.adj_r2","ela_meta.quad_simple.adj_r2","ela_meta.quad_simple.cond","ela_meta.quad_w_interact.adj_r2","ic.h.max","ic.eps.max","ic.m0","disp.ratio_mean_02","disp.ratio_mean_05","disp.ratio_mean_10","disp.ratio_mean_25","disp.ratio_median_02","disp.ratio_median_05","disp.ratio_median_10","disp.ratio_median_25","disp.diff_mean_02","disp.diff_mean_05","disp.diff_mean_10","disp.diff_mean_25","disp.diff_median_02","disp.diff_median_05","disp.diff_median_10","disp.diff_median_25","limo.avg_length.reg","limo.avg_length.norm","limo.length.mean","limo.ratio.mean","nbc.nn_nb.sd_ratio","nbc.nn_nb.mean_ratio","nbc.nn_nb.cor","nbc.dist_ratio.coeff_var","nbc.nb_fitness.cor","pca.expl_var.cov_x","pca.expl_var.cor_x","pca.expl_var.cov_init","pca.expl_var.cor_init","pca.expl_var_PC1.cov_x","pca.expl_var_PC1.cor_x","pca.expl_var_PC1.cov_init","pca.expl_var_PC1.cor_init","class"
11.2031423692725,10.5736574651537,111.288476667736,1,0.0916946551306433,0.329056758168662,39.9458906927286,8.38854938490084,10.8982401820403,1.29785345144014,0.945160807595159,0.384062883485882,123.059956967399,0.999698723994755,0.800999852540233,6.39448842855694,0.543634907926341,0.784792653436065,0.856929177883413,0.934139028694667,0.98503066985806,0.782005950940797,0.842139019295696,0.912827182142294,0.984329201634225,-2.72878463446315,-1.81358788058558,-0.834988295242219,-0.189783291646092,-2.7714008262077,-2.00596207174569,-1.10821986096295,-0.199190632412205,30.6156666073721,1,30.6156666073721,1.29785345144014,0.77700958792791,0.910603639586335,0.621816812423603,0.122803230633452,-0.389906985830034,0.9,0.9,0.0909090909090909,0.909090909090909,0.110266578148979,0.110266045856396,0.996517410633654,0.143417786883253,"1"
9.91289433940137,8.99194208198952,93.6674778607686,1,0.0236491663311172,-0.000765590472819877,1584.01129387126,39.8248916832082,655.606212231685,26.1309058559093,-0.00363708671845264,0.000294768965101888,16.0364767437196,0.0017809614669389,0.776101300181798,0.236858908718413,0.657726180944756,1.0248740569506,1.01491119241159,1.01158086930967,1.02056472770304,1.03922509521815,1.02205324868594,1.01538529028355,1.02143911399222,0.315363616895346,0.189060293795072,0.146835394336671,0.260695211173898,0.498656717846519,0.280348160955354,0.195581443229452,0.272502747047624,1167.9879110299,1,1167.9879110299,26.1309058559093,0.653125375098295,0.883529520850832,0.504098743965629,0.148403963381373,-0.0221129315566935,0.9,0.9,0.0909090909090909,0.909090909090909,0.110266578148979,0.110266045856396,0.999999968249439,0.100975089588135,"1"
10.4027177355837,9.7159905757003,87.6179712198777,1,0.0231065914573396,-0.000803622501328927,0.000305807326597147,0.000302430511478051,0.00554810707581231,15.2568940540642,-0.000419613779898187,-0.000460060575985688,60.1802790830486,0.000808394578106331,0.868482568371995,0.0529326605836056,0.66773418734988,1.0736216021231,1.05840339570068,1.04754756404159,1.01995974029159,1.08222078271259,1.06168002804059,1.04929487684118,1.02068192968113,0.933400316353671,0.740471900967876,0.602860774676846,0.253058883175371,1.04513495651708,0.784399096357339,0.626752418096213,0.262899486169553,0.00945587541324782,1,0.00945587541324782,15.2568940540642,0.603238216467494,0.877277817443111,0.469363421245874,0.155874897766806,-0.599348687987504,0.9,0.9,0.818181818181818,0.909090909090909,0.110266578148979,0.110266045856396,0.109999948107781,0.100639909839149,"1"
9.83977028750661,9.41252958267485,112.073590682853,1,0.25895227517888,1,5.31961309483979,6.81148169754661e-18,1.024414658561,150499012360824640,1,1,18.5979709404366,1,0.827237197508358,0.149378991759081,0.523618895116093,0.949849019494512,0.948580353824338,0.945323399964398,0.948846748769284,0.949482451973824,0.949327500189958,0.945097304508272,0.949595942938839,-0.635810794547693,-0.651928232005489,-0.693184277364642,-0.648574132408035,-0.642308677020027,-0.644406629730724,-0.697689315204253,-0.640895194511235,1.024414658561,1,1.024414658561,150499012360824640,0.743352536268174,0.90797333801529,0.594745040938267,0.125098401367936,-0.342849891547634,0.9,0.9,0.818181818181818,0.818181818181818,0.110266578148979,0.110266045856396,0.186159657780646,0.182519469304739,"1"
8.54210255988252,10.9376103925996,95.1548285236467,1,0.0451531140712133,0.122895516208859,1.07652428507435,0.000217797810239463,0.0135786159761117,60.0302704435487,0.120729435763044,0.186688093859522,21.385640739274,0.215214539465562,0.870462130295922,0.015606608745595,0.664731785428343,0.958309193533722,0.966124047572182,0.963380445725171,0.966679728338311,0.959294375398882,0.964913112666373,0.963406224814831,0.966180293839406,-0.52860387700651,-0.429521517952097,-0.464212758289508,-0.422430698342414,-0.517443264341393,-0.446203077565023,-0.465221829271409,-0.429983701316349,0.0165048134422101,1,0.0165048134422101,60.0302704435487,0.677309960106837,0.891434610188638,0.482902279196493,0.146476919755727,-0.610013234124977,0.9,0.9,0.818181818181818,0.909090909090909,0.110266578148979,0.110266045856396,0.110246482477677,0.124055041362182,"1"
10.5253741242116,9.34647763713412,68.6410629620491,1,0.0234773589509203,0.000473260303047229,1.93230408733759,0.00276646302098868,0.122977767504089,42.4894635408196,-0.00346235249097537,0.00679212930620937,13.3969164933041,-0.00130421203217868,0.861012986093096,0.922497005259217,0.665932746196958,0.999804895900343,1.00944151962042,1.01410735408681,1.01354871179899,1.00077249815673,1.01057789098776,1.01412554751788,1.01416365399105,-0.00247047489054886,0.119697669412688,0.178854227666573,0.171777616585892,0.0098428604696208,0.134497450785831,0.179532823436262,0.180109629599674,0.209619936808847,1,0.209619936808847,42.4894635408196,0.631177534406817,0.88042462785896,0.485162207948735,0.152577721235319,-0.596267736382088,0.9,0.9,0.818181818181818,0.909090909090909,0.110266578148979,0.110266045856396,0.471077252552776,0.100769455321337,"1"
11.6296240500865,12.3854819751292,68.3288699558503,1,0.0215326842046348,0.0137577308661118,15058.2333147232,365.482473909189,3294.38824138293,8.27295338820031,0.0413943409253077,0.0639839534879315,2.41321228959949,0.23792973581084,0.755827507307404,675.570966026012,0.660928742994396,1.1397341306896,1.11472391411471,1.09366465876786,1.04265514609205,1.14659375922266,1.12027349375249,1.09965329086049,1.04591052909533,1.77147362285406,1.45460500021849,1.18736526568067,0.540811582740669,1.8630930551498,1.52948034819855,1.26664004399549,0.583724086547841,6136.72024863893,1,6136.72024863893,8.27295338820031,0.553563692894591,0.874334087501801,0.46275530654732,0.15888890230339,-0.278009496645252,0.9,0.9,0.0909090909090909,0.909090909090909,0.110266578148979,0.110266045856396,0.999999995253532,0.104964308828815,"1"
9.83977028750661,9.41252958267485,112.073590682853,1,0.25895227517888,1,-292.246985320575,3.31241314282011e-16,10,30546343377319052,1,1,10.8644447729542,1,0.824853793101526,1.46273335620113,0.52902321857486,0.949849019494512,0.948580353824338,0.945323399964398,0.948846748769284,0.949482451973824,0.949327500189958,0.945097304508272,0.949595942938839,-0.635810794547693,-0.651928232005489,-0.693184277364642,-0.648574132408035,-0.642308677020027,-0.644406629730724,-0.697689315204253,-0.640895194511235,10,1,10,30546343377319052,0.743352536268174,0.90797333801529,0.594745040938267,0.125098401367936,-0.342849891547634,0.9,0.9,0.0909090909090909,0.818181818181818,0.110266578148979,0.110266045856396,0.918217044058562,0.182519469304739,"1"
11.9168102887824,8.89253839066173,97.1321347402981,1,0.0244437041063343,-0.00105149282953321,5.63067467039167,0.0627495149039319,1.15592405118126,24.1145151735231,-0.0076032736480619,0.00198868248790535,8.58415596137439,-0.0104834037550923,0.77894151900615,0.0859111007579316,0.6128903122498,1.22553309450194,1.21090410300206,1.21270086253782,1.1597429583664,1.23474731082871,1.22167945803989,1.22258626798846,1.16878257954329,2.8594224733021,2.67409163665533,2.69636028970414,2.02522782001869,2.98521291452451,2.81903060415444,2.82916962505252,2.14571424195131,1.95872810300908,1,1.95872810300908,24.1145151735231,0.491159057151398,0.855154308418545,0.525355777839394,0.167132624994954,-0.0513170235489767,0.9,0.9,0.0909090909090909,0.909090909090909,0.110266578148979,0.110266045856396,0.990217185920203,0.100944887267565,"1"
9.72467972422783,7.72319296549098,85.8768931866504,1,0.0251516060209429,-0.000455308573540814,-2.0659495819744,0.00110850365834872,0.0176890609818363,19.6143382555956,0.102008926653686,0.146748692924526,52.0744434141265,0.249266416975251,0.856214779521654,0.113284216076789,0.647317854283427,1.07927747818311,1.05852426316204,1.05572783409777,1.04253877661142,1.08693930372235,1.0685480397539,1.06206888763579,1.04545403658035,1.00511504960109,0.742071115924357,0.70648760551887,0.539302261847563,1.10525163423173,0.871472587010023,0.788842579291289,0.577875806152857,0.0279520989749475,1,0.0279520989749475,19.6143382555956,0.607690465143191,0.87737785830727,0.490524547084469,0.152182998262063,-0.619119198590872,0.9,0.9,0.909090909090909,0.909090909090909,0.110266578148979,0.110266045856396,0.108188113828916,0.100464648889297,"1"
